movie_id,rating,release_year,name
3750,3.3078880407124682,2004.0,The Terminal: Bonus Material
3503,3.3072289156626504,1991.0,The Very Best of the Ed Sullivan Show: Vol. 2: The Greatest Entertainers
3616,3.3063241106719365,2003.0,Dixie Chicks: An Evening With the Dixie Chicks
4260,3.305349004557448,2001.0,Rat Race
148,3.304947283049473,2001.0,Sweet November
2390,3.3044444444444445,1982.0,Wild Style
1437,3.3043478260869565,1982.0,The Marx Brothers in a Nutshell
2611,3.304147465437788,1985.0,Saagar
2260,3.303921568627451,1961.0,Saturday Night and Sunday Morning
3988,3.303903684786574,1998.0,Wrongfully Accused
2524,3.303591470258137,2001.0,Mean Machine
583,3.303225806451613,1959.0,Third Man on the Mountain
522,3.303125,1999.0,Love Songs
3190,3.3028688524590164,1993.0,Heaven & Earth
1981,3.3026941362916005,2000.0,Needing You
3654,3.302649930264993,1985.0,Fandango
2729,3.3022388059701493,1954.0,The Big Combo
205,3.3021442495126707,2004.0,Troy: Bonus Material
3752,3.302127659574468,1969.0,Frankenstein Must Be Destroyed
3202,3.3016627078384797,1993.0,Bride with White Hair 2
3198,3.3014339871435636,1991.0,The Addams Family
2368,3.301169590643275,2001.0,A Beautiful Mind: Bonus Material
2374,3.3007275666936136,2000.0,The Duel
4119,3.3005068790731356,1990.0,White Palace
1266,3.2997032640949553,2003.0,Ghosts of the Abyss
2181,3.2993661628473916,1988.0,A Better Tomorrow II
1609,3.299145299145299,1984.0,Hunter: Season 1
2391,3.299116496027197,2004.0,Along Came Polly
3466,3.298378776713338,2001.0,Spy Kids
4062,3.2983606557377048,1997.0,Battle Athletes: Vol. 2: Ready
2789,3.298292902066487,1976.0,Gus
3243,3.2981651376146788,2000.0,Mermaid
3787,3.298132646490663,2002.0,The Dangerous Lives of Altar Boys
4391,3.297560975609756,1999.0,Natalie Merchant: Live in Concert
1039,3.297347316471314,1997.0,Lawn Dogs
195,3.2972972972972974,2004.0,Chasing Freedom
1971,3.296590532936114,1995.0,Under Siege 2: Dark Territory
3898,3.2960893854748603,1958.0,The Quiet American
3072,3.295612009237875,1992.0,Aileen Wuornos: The Selling of a Serial Killer
2429,3.295336787564767,1997.0,Close to You: Remembering the Carpenters
1362,3.2950819672131146,2003.0,NHL Stanley Cup 2003
885,3.294372294372294,2003.0,The Maldonado Miracle
1328,3.2943548387096775,2004.0,Stellaluna
1011,3.2942568830198082,1983.0,All the Right Moves
1043,3.294202599546111,1987.0,Outrageous Fortune
573,3.2941176470588234,1983.0,Winners & Sinners
315,3.293577981651376,1964.0,Combat! Season 3: Operation 2
3307,3.2933333333333334,2003.0,Big Brother 4
69,3.293103448275862,2003.0,WWE: Armageddon 2003
4369,3.292377831599943,1981.0,Porky's
2572,3.2916340891321343,2005.0,The Sandlot 2
4331,3.291610284167794,2003.0,Owning Mahowny
4406,3.290948275862069,1970.0,The Molly Maguires
326,3.290909090909091,1937.0,The Plainsman
2610,3.2905982905982905,1985.0,Star Wars: Ewok Adventures: Caravan of Courage / The Battle for Endor
1802,3.289972899728997,1980.0,The Hollywood Knights
3367,3.2885756676557865,2001.0,The Last Kiss
3671,3.2884012539184955,2004.0,Laughing Matters
2734,3.2882993109665786,2001.0,From Hell
3973,3.287878787878788,1983.0,The Everly Brothers: Reunion Concert
4395,3.287878787878788,2004.0,Nine Dog Christmas: The Movie
2775,3.287091222030981,2002.0,Friday After Next
697,3.287081339712919,2000.0,Caillou: Caillou's Treasure Hunt and Other Adventures
3262,3.286764705882353,1997.0,Gray's Anatomy
1022,3.2864529472595656,1993.0,The Snapper
2134,3.2863436123348015,2000.0,Jesus and His Times
15,3.286206896551724,1988.0,Neil Diamond: Greatest Hits Live
1354,3.286184210526316,1968.0,Targets
3053,3.2857142857142856,2003.0,Godfathers Collection: True History of the Mafia
966,3.2857142857142856,1996.0,Young and Dangerous 2
2352,3.2849074364606214,1986.0,Youngblood
1000,3.2842105263157895,2002.0,Jim Breuer: Hardcore
3776,3.283333333333333,2002.0,In the Mirror of Maya Deren
3492,3.282722513089005,1993.0,Map of the Human Heart
768,3.2822458270106223,1995.0,The Star Maker
1112,3.281437125748503,1957.0,The Delicate Delinquent
1837,3.2812621737436696,1987.0,Tin Men
1079,3.281150159744409,1991.0,The Gambler Returns: The Luck of the Draw
3613,3.2809302325581395,1995.0,Jack and Sarah
4328,3.280436099333737,1972.0,The Ruling Class
3225,3.2803542519760023,1987.0,A Nightmare on Elm Street 3: Dream Warriors
532,3.2800378429517503,1988.0,Young Einstein
3470,3.2798948751642576,1978.0,Big Wednesday
2661,3.279441117764471,1989.0,Wrath of the Ninja
4460,3.279103750608865,2000.0,Me Myself I
2994,3.2788844621513946,1946.0,Road to Utopia
1107,3.278688524590164,2004.0,NBA Street Series: Ankle Breakers: Vol. 2
1734,3.278675282714055,2003.0,Young Black Stallion
1191,3.2778730703259007,1997.0,Most Wanted
1762,3.277227722772277,2005.0,Lazytown: New Superhero
2153,3.2770971622043032,1993.0,Free Willy
3080,3.276923076923077,1966.0,Duel at Diablo
4075,3.276595744680851,2003.0,Franklin: Back to School with Franklin
897,3.2765458077047587,2004.0,Bride and Prejudice
524,3.276401564537158,1999.0,Mumford
3022,3.2758620689655173,1958.0,Wanted: Dead or Alive: Season 1
551,3.2756038321414116,1994.0,The Santa Clause
4296,3.274907749077491,1971.0,They Might Be Giants
813,3.2746478873239435,2000.0,On Cukor
2903,3.2741702741702743,1952.0,Scaramouche
3526,3.273666384419983,1981.0,Halloween II
2902,3.2735849056603774,1998.0,Sarah McLachlan: Video Collection 1989-1998
2876,3.2729035385361125,1997.0,Addicted to Love
3940,3.272727272727273,1981.0,The Doors: No One Here Gets Out Alive
437,3.272727272727273,2005.0,Beyblade: Fierce Battle
1448,3.272365805168986,1999.0,Blue Submarine 6
4122,3.272173913043478,1986.0,Parting Glances
3432,3.271812080536913,1964.0,The Moon-Spinners
1747,3.2713178294573644,1969.0,Hello Down There
4099,3.2713178294573644,2000.0,Chunhyang
2136,3.2709721420701956,2001.0,Not Another Teen Movie
2425,3.2708333333333335,1998.0,The Swan Princess: Mystery of the Enchanted Treasure
769,3.27027027027027,1958.0,The Crawling Eye
3418,3.270214872987725,1993.0,Sister Act 2: Back in the Habit
3705,3.270175438596491,2000.0,Directors: Martin Scorsese
4220,3.269230769230769,1998.0,Kipper: Playtime
558,3.266897746967071,1994.0,Fantastic Four
176,3.2666666666666666,2004.0,The History Channel Presents: Troy: Unearthing the Legend
3349,3.2666666666666666,1991.0,Carmen: Bizet: Covent Garden
47,3.266382978723404,1952.0,The Bad and the Beautiful
1559,3.2659279778393353,1998.0,"AFI's 100 Years, 100 Movies"
3520,3.265151515151515,2003.0,The Incredible Mrs. Ritchie
1286,3.264957264957265,1997.0,"Welcome Back, Mr. McDonald"
849,3.264571054354944,1990.0,Mr. & Mrs. Bridge
3001,3.2644628099173554,2003.0,Last of the Mississippi Jukes
3748,3.2644628099173554,2004.0,Every Mother's Son: POV
1279,3.2641509433962264,1969.0,The Hee Haw Collection
3840,3.264101564675093,1982.0,The Toy
1942,3.264,2001.0,REO Speedwagon: Live Plus
3506,3.263843182143368,2002.0,24 Hour Party People
4323,3.263247863247863,1997.0,On Guard
4109,3.263238371157251,2000.0,American Psycho
1397,3.261904761904762,2004.0,Beethoven: The Sound and the Fury
3143,3.2617621899059026,2004.0,King Solomon's Mines
3379,3.261642085704332,1995.0,Strange Days
3621,3.2615384615384615,2003.0,All Purpose Cultural Cat Girl Nuku Nuku Dash
2021,3.260204081632653,1922.0,Robin Hood
4002,3.26,2004.0,Cosplay Complex
478,3.2598607888631093,1962.0,The Beverly Hillbillies
543,3.259718775847808,1999.0,Roughnecks: The Starship Troopers Chronicles: The Pluto Campaign
1955,3.259259259259259,1999.0,The Story of Us
220,3.257918552036199,1983.0,Winston Churchill: The Wilderness Years
3591,3.257575757575758,2003.0,"Be Good, Smile Pretty"
3237,3.2569204152249136,1996.0,Plump Fiction
3333,3.2568383975745148,2004.0,The Village
1529,3.2565359477124183,2003.0,Hustle and Heat
1398,3.2564102564102564,1999.0,Dangerous Evidence: The Lori Jackson Story
2280,3.255813953488372,1976.0,Eleanor & Franklin: The Early Years
2797,3.2556818181818183,2003.0,Life of Buddha
2491,3.2554112554112553,2002.0,Quincy Jones: In the Pocket
3560,3.2551724137931033,1992.0,The Mambo Kings
353,3.2548387096774194,2002.0,Life or Something Like It
1007,3.2547169811320753,1996.0,America's Dream
4481,3.2544642857142856,1996.0,Great Alaska Train Adventure
3535,3.254369081530526,1986.0,9 1/2 Weeks
661,3.2542865446091254,2002.0,Who is Cletis Tout?
1482,3.2531890945472735,2003.0,Beyond Borders
2937,3.252314814814815,1987.0,The Gate
624,3.2522851919561244,2004.0,My Mother Likes Women
3948,3.2522522522522523,2000.0,Safe House
2207,3.2521008403361344,2003.0,Architectures
997,3.251655629139073,1963.0,Miracle of the White Stallions
3481,3.251167362988449,1999.0,Ravenous
1018,3.2506527415143602,1960.0,Le Petit Soldat
4380,3.2503126065704215,1993.0,Rookie of the Year
3943,3.2502472799208704,1998.0,Hitman
63,3.25,1943.0,Crash Dive
565,3.25,2002.0,Tom Petty and the Heartbreakers: Live at the Olympic: The Last DJ
265,3.25,2002.0,The Jeff Corwin Experience: Costa Rica and the Amazon
2518,3.2494819726481556,1995.0,Things to Do in Denver When You're Dead
3434,3.249441804545715,2002.0,The Mothman Prophecies
3383,3.248847926267281,1963.0,My Favorite Martian: Season 1
2011,3.2485380116959064,1997.0,Turbo: A Power Rangers Movie
2528,3.248320781599837,1990.0,Arachnophobia
3534,3.248062015503876,1971.0,Death in Venice
2041,3.247787610619469,1998.0,Silent Mobius: Vol. 2
426,3.246857955892815,2001.0,Recess: School's Out
2739,3.2464788732394365,1998.0,Digging to China
1797,3.2464114832535884,1958.0,The Horse's Mouth
402,3.2459016393442623,1999.0,Pan Tadeusz
3790,3.245614035087719,1921.0,Avant-Garde: Experimental Cinema of the 1920s and '30s
2354,3.2454545454545456,2005.0,Le Portrait de Petite Cossette
4139,3.2454212454212454,2002.0,2LDK
4206,3.2452830188679247,2001.0,Hidden Wars of Desert Storm
767,3.245222929936306,2001.0,Edges of the Lord
666,3.245014245014245,2000.0,The Man Who Came to Dinner
1201,3.244979919678715,1991.0,True Colors
1874,3.2448036951501154,1975.0,S.W.A.T.: Season 1
1505,3.2447916666666665,1964.0,Hamlet
572,3.244642857142857,1962.0,The Masque of the Red Death / The Premature Burial
3529,3.2444036697247705,1999.0,Twin Dragons
1302,3.2443181818181817,1983.0,The Indomitable Teddy Roosevelt
554,3.2443123938879457,1972.0,Solaris
2597,3.243847874720358,1963.0,The Day of the Triffids
3516,3.2435897435897436,2004.0,In the Face of Evil: Reagan's War in Word and Deed
1207,3.2435897435897436,1962.0,Experiment in Terror
3292,3.2434210526315788,1956.0,The Great Locomotive Chase
2189,3.2433281004709578,1981.0,The Hitchhiker's Guide to the Galaxy
1262,3.242434375522488,1982.0,Dead Men Don't Wear Plaid
168,3.242424242424242,1983.0,Smokey and the Bandit Part 3
2140,3.241886629164864,1991.0,For the Boys
233,3.2416267942583734,1971.0,Chato's Land
1583,3.240566037735849,2004.0,Moog
808,3.2396983571236198,1998.0,Dead Man on Campus
1608,3.239247311827957,1993.0,Silverlake Life: The View From Here: 10th Anniversary Edition
510,3.239130434782609,2004.0,Blue's Clues: Blue's Room: It's Hug Day
2773,3.2387706855791962,1973.0,Cleopatra Jones
1257,3.2384615384615385,2003.0,Tupperware!: American Experience
1189,3.238372093023256,1986.0,Aida: Giuseppe Verdi: Teatro Alla Scala
2659,3.238036809815951,2000.0,Grateful Dawg
3471,3.2378138847858198,1964.0,Spider Baby
2936,3.237623762376238,1963.0,Kingdom of Crooked Mirrors
3686,3.237591911764706,2001.0,Good Advice
4247,3.2369267219495685,1998.0,Velvet Goldmine
3971,3.2364341085271318,2003.0,Koi... Mil Gaya
2345,3.235955056179775,1978.0,The Jeffersons: Season 4
3347,3.23581702574233,2003.0,Honey
2302,3.235643564356436,1995.0,Clockers
716,3.235294117647059,1958.0,The Bravados
2138,3.235294117647059,2003.0,Bataan Rescue: American Experience
3828,3.23459347488348,2004.0,Ginger Snaps Back: The Beginning
3682,3.234256926952141,1998.0,Dennis the Menace Strikes Again
392,3.2333333333333334,1993.0,Danielle Steel's Heartbeat
3778,3.233245729303548,2003.0,I'll Be There
1215,3.2329317269076303,1987.0,Walk Like a Man
1645,3.232834642214715,2003.0,The In-Laws
3197,3.2327432501273563,2004.0,Around the World in 80 Days
2304,3.2326972372543437,1989.0,Great Balls of Fire!
3377,3.2325581395348837,2004.0,Unsolved History: Jack the Ripper
3486,3.232394366197183,1999.0,The Source
2752,3.231958762886598,2005.0,Alien Planet
2824,3.2314814814814814,2003.0,Bear in the Big Blue House: Practice Makes Perfect
4064,3.230242119689356,1998.0,The Big Hit
2561,3.2295632698768197,2001.0,Bojangles
3515,3.2294919454770756,1991.0,Jungle Fever
1639,3.228395061728395,1996.0,Battle Athletes: Vol. 1: On Your Mark
1712,3.228310502283105,2004.0,Chronos: Special Edition
1850,3.2279411764705883,1974.0,Promised Land
4150,3.226890756302521,2000.0,Trading Spaces
3941,3.2267441860465116,1975.0,The French Connection: Bonus Material
919,3.226416835887022,2002.0,Comedian
218,3.226086956521739,1983.0,Triumph: Live at the US Festival
3816,3.2259541984732825,1986.0,Armed and Dangerous
2784,3.225852272727273,1972.0,Man of La Mancha
4474,3.225654326809715,1998.0,Black Mask
732,3.2251268045259462,2005.0,11:14
1445,3.2241379310344827,2005.0,Street Fighter Alpha: Generations
4074,3.223287671232877,1971.0,Le Mans
2702,3.223021582733813,1995.0,Last of the Summer Wine: Vintage 1995
1229,3.222813688212928,1994.0,Speechless
1299,3.2227059611520428,1972.0,Scooby-Doo Meets Batman
4216,3.222665222101842,2001.0,Jurassic Park III
1270,3.222450025627883,2000.0,The Great Gatsby
3493,3.2222222222222223,1987.0,Radio Bikini
4317,3.2219061166429586,1963.0,Shock Corridor
812,3.221311475409836,2001.0,The Saddle Club: Horse Crazy
84,3.2212936046511627,2002.0,The Powerpuff Girls Movie
2633,3.2212389380530975,2001.0,Wishmaster 3: Beyond The Gates of Hell
2867,3.221076746849943,1998.0,St. Ives
2689,3.2207943925233646,2002.0,Minority Report: Bonus Material
259,3.220319634703196,2004.0,Animal
2680,3.2199529074529076,2002.0,Spy Kids 2: The Island of Lost Dreams
994,3.2199501999547273,1984.0,Children of the Corn
3175,3.2198852772466537,2000.0,ECW: Path of Destruction
2336,3.21978021978022,2004.0,Modulations: Cinema for the Ear
1412,3.2191874359849777,2001.0,Sordid Lives
1843,3.2191692358970085,1994.0,Beverly Hills Cop III
3272,3.2191235059760954,1988.0,Everybody's All American
2317,3.218978102189781,2001.0,Aberdeen
633,3.218527315914489,1993.0,Baazigar
216,3.218212478920742,2000.0,Impostor
3933,3.217741935483871,2001.0,"S.W.A.T.: L.A., Las Vegas, and Detroit"
671,3.217573221757322,1989.0,The Winter People
858,3.217391304347826,2002.0,Sports Illustrated Swimsuit Edition: 2002
3186,3.2171052631578947,1996.0,Sprung
1340,3.216867469879518,1993.0,Strapped
2593,3.216867469879518,1937.0,Snow White and the Seven Dwarfs: Bonus Material
3653,3.2167832167832167,1989.0,Mozart: Don Giovanni: Teatro Alla Scala
1198,3.216666666666667,1971.0,The Cat O'Nine Tails
3270,3.216589861751152,1993.0,Where the Rivers Flow North
439,3.2165697674418605,1961.0,Town Without Pity
3652,3.216442953020134,2002.0,Happy Tree Friends
3401,3.216417910447761,1987.0,The Whales of August
3365,3.216292134831461,1996.0,National Geographic: Nature's Fury
600,3.216151202749141,1966.0,"What's Up, Tiger Lily?"
3743,3.2161223071577485,2000.0,Boys and Girls
128,3.2158273381294964,1985.0,Mr. Vampire
365,3.2153846153846155,1989.0,R.E.M.: Tourfilm
1063,3.215311004784689,1995.0,Hemp Revolution
4277,3.2152777777777777,2004.0,Good Morning Maisy
1855,3.2151394422310755,1992.0,Plymptoons
4339,3.214746724036769,2000.0,Shadow of the Vampire
3611,3.2144885825728027,2000.0,Man on the Moon
3656,3.2142857142857144,2005.0,Expo: Magic of the White City
2179,3.2135922330097086,1982.0,Qurbani
3415,3.2134387351778657,2003.0,Chori Chori
3306,3.21280276816609,1990.0,Bad Influence
1219,3.2122641509433962,2003.0,Blind Shaft
2946,3.212121212121212,2004.0,Mary Magdalene: The Hidden Apostle
3314,3.212063004225893,1989.0,Mighty Quinn
2230,3.211297071129707,2004.0,Dirty War
2707,3.211267605633803,1974.0,The Street Fighter
2410,3.210843373493976,1998.0,"Dancer, Texas"
1101,3.210204081632653,1976.0,The Slipper and the Rose
1781,3.21007371007371,2004.0,Noi the Albino
3703,3.2100124636476943,2003.0,Ripley's Game
1626,3.2098765432098766,1998.0,Suze Orman: 9 Steps to Financial Freedom
2622,3.209813874788494,1985.0,Runaway Train
1776,3.209039548022599,2000.0,Digimon: The Movie
2388,3.209016393442623,1995.0,Man of the House
1777,3.208791208791209,1992.0,Tito and Me
4398,3.208072372999304,2003.0,Home Room
1242,3.2076502732240435,2005.0,Billy Blanks: Tae Bo: Fat Blasting Cardio
3334,3.2065021071643587,1999.0,My Son the Fanatic
534,3.2061312770359227,2000.0,With a Friend Like Harry
3885,3.2057291666666665,1932.0,White Zombie
2251,3.205058428045462,1990.0,The Rookie
3242,3.2047423620611033,1998.0,Like It Is
2892,3.2046511627906975,2003.0,Power Rangers: Ninja Storm
2376,3.203684932323654,2000.0,Scream 3
3598,3.2035175879396984,1972.0,The Seduction of Mimi
3467,3.2032967032967035,1990.0,Shrimp on the Barbie
3726,3.2026143790849675,1999.0,Meat Loaf: VH1 Storytellers
3814,3.2024049935744445,1991.0,Love Potion #9
126,3.201858108108108,2003.0,Vampire Effect (aka Twins Effect)
4309,3.201388888888889,1963.0,I Could Go On Singing
4110,3.201312910284464,1945.0,Dakota
831,3.2011961355620304,1987.0,Mannequin
675,3.201117318435754,2004.0,Rugrats All Grown Up: O' Brother!
448,3.201058201058201,2001.0,Oswald: Welcome to the Big City!
4036,3.2007874015748032,1997.0,Secrets of the Heart
144,3.2006920415224913,2000.0,Deepak Chopra: The Way of the Wizard & Alchemy
192,3.2,2003.0,The SoulTaker
1114,3.1988950276243093,1929.0,Hell's Angels
1898,3.1988950276243093,1961.0,Greyfriars Bobby
759,3.198860939724727,2001.0,Fifteen Minutes
1578,3.1987380002157266,1995.0,Nine Months
743,3.1982570806100217,1994.0,Widows' Peak
2998,3.19811320754717,1986.0,Lucia Di Lammermoor: Donizetti: Australian Opera
4265,3.197841726618705,2002.0,National Geographic: Vietnam's Unseen War: Pictures from the Other Side
547,3.1969949916527547,1992.0,Kuffs
754,3.1969548133595285,1984.0,The Lonely Guy
3245,3.196940726577438,1972.0,Avanti!
2549,3.196319018404908,2000.0,Kurogane Communication: Memories of Earth
1556,3.1961722488038276,1932.0,A Farewell to Arms
4420,3.1958951689295865,2004.0,Against the Ropes
564,3.1957505773672055,1990.0,Predator 2
3113,3.19574797811032,1997.0,Dante's Peak
1164,3.194877505567929,1980.0,Return of the Secaucus 7
4114,3.1940298507462686,1983.0,Faerie Tale Theatre: Beauty and the Beast
4193,3.193877551020408,2000.0,And I Hate You So
3339,3.193798449612403,1950.0,Love Happy
1512,3.19375,2003.0,Blue's Clues: Blue's Room: Beyond Your Wildest Dreams!
3863,3.192461197339246,2000.0,American Pimp
2697,3.192443919716647,2005.0,It's All Gone Pete Tong
2500,3.1919642857142856,1999.0,Escape to Grizzly Mountain
3098,3.1914315139031926,1990.0,Three Men and a Little Lady
2150,3.1911514463981847,1980.0,The Return of the King
4325,3.191011235955056,1979.0,"John McLaughlin, Larry Coryell and Paco De Lucia: Meeting of the Spirits"
2875,3.19001386962552,1966.0,The Saint
8,3.1898054996646548,2004.0,What the #$*! Do We Know!?
1315,3.189655172413793,2001.0,Guns and Talks
1510,3.1895261845386536,2002.0,Faith Hill: When the Lights Go Down
955,3.1893939393939394,1997.0,Rhyme & Reason
751,3.1893305439330546,1998.0,Halloween: H2O
1913,3.1892935982339954,2000.0,Calle 54
2488,3.188976377952756,1991.0,Saajan
3870,3.1887005649717515,1998.0,Affliction
3326,3.1881498183640233,1996.0,Chain Reaction
4400,3.1881188118811883,2005.0,Disney Princess Stories: Vol. 3: Beauty Shines from Within
1304,3.18796992481203,2003.0,Moon Child
1248,3.1875901875901875,2002.0,The Real Eve
3373,3.1875,1948.0,La Terra Trema
829,3.1873075230972283,1995.0,Serial Mom
3734,3.1870967741935483,1999.0,Gorgeous
3704,3.186968838526912,2000.0,Ditto
930,3.1865203761755487,1987.0,Back to the Beach
74,3.185567010309278,1999.0,6ixtynin9
327,3.1853932584269664,1997.0,Storefront Hitchcock
3596,3.185251798561151,1999.0,The Grandfather
574,3.185185185185185,1960.0,Strangers When We Meet
1884,3.184926184926185,2001.0,Captain Corelli's Mandolin
2964,3.184563758389262,1982.0,The Night of the Shooting Stars
3187,3.184304399524376,1984.0,Grand Canyon: Hidden Secrets: IMAX
1145,3.1837264723090315,2001.0,The Wedding Planner
3452,3.183574879227053,2004.0,Goosebumps: The Haunted Mask II
2419,3.183333333333333,2004.0,Michael Jackson: The One
249,3.182741116751269,1958.0,The Hunters
232,3.182676848874598,1989.0,Gross Anatomy
3663,3.1826086956521737,2002.0,Sabrina the Teenage Witch: Friends Forever
1204,3.1818181818181817,1990.0,Iron & Silk
2047,3.1816666666666666,1981.0,Omen III: The Final Conflict
170,3.181395348837209,1972.0,Tomorrow
1240,3.180866965620329,1950.0,Destination Moon
10,3.180722891566265,2001.0,Fighter
2295,3.180451127819549,2004.0,Bill's Run: A Political Journey in Rural Kansas: POV
1914,3.1800554016620497,2002.0,Damaged Care
2485,3.1800327332242224,2002.0,Race to Space
1854,3.179716750773238,2001.0,Crazy/Beautiful
1298,3.179315768777035,2000.0,Hellraiser V: Inferno
1124,3.1787878787878787,1932.0,Rain
890,3.17877094972067,1999.0,Harsh Realm: The Complete Series
2023,3.178334561532793,2000.0,Boys Briefs 2
3699,3.178041543026706,1977.0,The Richard Pryor Show
4070,3.177358490566038,1981.0,Raggedy Man
3785,3.1773049645390072,1981.0,The Cramps: Live at Napa State Metal Hospital
3241,3.1767241379310347,1999.0,Suze Orman: The Courage to be Rich
903,3.175925925925926,2000.0,Hamlet
2631,3.175799086757991,1967.0,The President's Analyst
553,3.1752921535893157,1995.0,Rangeela
3038,3.174927113702624,1992.0,Royal Tramp
3426,3.174468085106383,1938.0,Flash Gordon's Trip to Mars
3090,3.174421696357352,1985.0,Red Sonja
835,3.17425431711146,1994.0,Cirque du Soleil: A Baroque Odyssey
1327,3.174129353233831,1937.0,You Only Live Once
343,3.1739130434782608,2000.0,French and Saunders: Live
2078,3.1734654484622316,2002.0,Half Past Dead
688,3.1728395061728394,2003.0,The History Channel Presents: The Alamo
3558,3.172727272727273,2000.0,Catherine Cookson's: The Secret
2584,3.1724137931034484,1932.0,The Most Dangerous Game
1288,3.1717791411042944,2004.0,10 Minute Solution: Pilates
2534,3.1710526315789473,1997.0,The Bible Collection: David
336,3.170854271356784,1978.0,The Driver
1968,3.1708333333333334,2000.0,Caillou: Big Brother Caillou and Other Adventures
1030,3.1705882352941175,1974.0,Frank Sinatra: The Main Event
3693,3.1702127659574466,1965.0,Sword of the Beast
3422,3.1696078431372547,2001.0,Cinderella II
279,3.1696065128900948,1984.0,Micki and Maude
613,3.168965517241379,1965.0,The Dr. Who Collection
4490,3.168746344316631,2004.0,Ned Kelly
2547,3.1685649202733486,1998.0,Green Legend Ran
4347,3.168067226890756,1998.0,Peculiarities of the National Fishing
108,3.167315175097276,2004.0,Spartan
444,3.1666666666666665,2001.0,The Inner Tour
4031,3.1654657408620466,1995.0,Mortal Kombat: The Movie
1849,3.1654135338345863,2002.0,Michael Colyar: The Michael Colyar Project
1440,3.1652173913043478,2004.0,Overhaulin': Season 1
2655,3.164705882352941,1997.0,Perfect Body
3496,3.1627264353699722,1998.0,Vampires
1555,3.1621621621621623,1953.0,The Little Fugitive
910,3.161764705882353,1940.0,Santa Fe Trail
4205,3.161290322580645,2004.0,Second Thoughts: Surfing
2169,3.1607898448519043,1977.0,Orca: The Killer Whale
770,3.1607142857142856,1996.0,A Perfect Candidate
2749,3.1596267190569747,1999.0,The Big Tease
1862,3.1592320722755507,1999.0,Three to Tango
2917,3.1588785046728973,2002.0,The Ocean's 11 Story
3208,3.158269720101781,2000.0,All I Wanna Do
4201,3.158037094281298,1996.0,Walking and Talking
1338,3.157068062827225,1964.0,The Patsy
1538,3.15625,1999.0,Century of the Dragon
203,3.15625,1997.0,Sports Illustrated Swimsuit Edition: 1997
3707,3.15625,1993.0,White Wolves: A Cry in The Wild 2
3304,3.1561338289962824,1970.0,Taste the Blood of Dracula
260,3.15609756097561,1967.0,Marat / Sade
2853,3.1557296767874634,1982.0,Silent Rage
785,3.1550387596899223,1981.0,American Pop
3882,3.154859967051071,1999.0,Molly
2121,3.1548387096774193,1951.0,Pandora and the Flying Dutchman
1143,3.1543307086614174,1943.0,Phantom of the Opera
1379,3.1538461538461537,2003.0,Dancing to New Orleans
1893,3.1538461538461537,1977.0,Fun with Dick and Jane
3800,3.1538461538461537,2004.0,I Can't Marry You
1648,3.153609831029186,1990.0,The Death of the Incredible Hulk
3228,3.1527494908350304,1990.0,Heart Condition
1792,3.152407206852417,1998.0,Psycho
1292,3.15239852398524,2002.0,Ararat
1748,3.152334152334152,2004.0,Happily Ever After: Fairy Tales for Every Child
912,3.152173913043478,2002.0,Angelina Ballerina: Friends Forever
294,3.1515151515151514,2002.0,Oasis
210,3.151382823871907,2001.0,Onmyoji
1167,3.1505882352941175,1999.0,La Buche
4491,3.150110375275938,1997.0,Rose Hill
3105,3.1496350364963503,1975.0,Friday Foster
2216,3.149476439790576,1993.0,The Legend 2
3063,3.1494252873563218,2004.0,Crimson Rivers 2: Angels of the Apocalypse
3995,3.1489583333333333,1995.0,High Risk (Meltdown)
4475,3.1485148514851486,1993.0,The Best of Beakman's World
2118,3.1481481481481484,1944.0,It Happened Tomorrow
823,3.148014440433213,1988.0,Sleepaway Camp II: Unhappy Campers
2594,3.147277828737927,1989.0,Look Who's Talking
3294,3.1470588235294117,2001.0,Alice Cooper: The Alice Cooper Story
3744,3.1467391304347827,2000.0,Organizing from the Inside Out with Julie Morgenstern
20,3.146551724137931,1972.0,Seeta Aur Geeta
2834,3.146243471273604,1961.0,Blue Hawaii
1514,3.14611671785871,1987.0,Amazon Women on the Moon
3130,3.145985401459854,2004.0,Cedric the Entertainer Presents
2884,3.145933014354067,1999.0,The Five Senses
643,3.145731707317073,2002.0,Buying the Cow
35,3.1454112038140645,2000.0,Ferngully 2: The Magical Rescue
1780,3.145291479820628,1998.0,Behind the Planet of the Apes
72,3.1452513966480447,1974.0,"At Home Among Strangers, A Stranger Among His Own"
3321,3.1450676982591874,1999.0,In Dreams
3830,3.1447645818692904,1998.0,Black Dog
640,3.1441647597254003,1992.0,To Catch a Killer
1520,3.144,2003.0,"Suze Orman: The Laws of Money, Lessons of Life"
1501,3.1435185185185186,1980.0,Forbidden Zone
2957,3.142857142857143,2001.0,City Hunter: Secret Service
1958,3.142857142857143,2002.0,WWE: Before They Were Superstars 2
255,3.142389882250327,2001.0,The Hunchback of Notre Dame II
1827,3.142292490118577,1999.0,A Dog of Flanders
795,3.1421800947867298,1997.0,Landmarks of Early Film
2032,3.142105263157895,2004.0,Star Wars Animated Adventures: Ewoks
1184,3.1417910447761193,2004.0,The Wizard of Oz
1023,3.1411764705882352,1997.0,Sesame Street: Elmo Saves Christmas
2306,3.1405775075987843,1991.0,Showdown in Little Tokyo
1824,3.1405405405405404,1980.0,Sun Ra: A Joyful Noise
